"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVentures","density"
"12311",3,-1.36111111111111,-196,-0.0350983390135313,0,NA,144,"1",6,46,0.5,4,1.5
"12312",3,0.802517361111111,462.25,0.0476467335142665,0.0476467335142665,0.0476467335142665,576,"2",6,46,0.5,4,1.5
"12313",3,0.726003086419753,940.9,0.0529481447698624,0.0529481447698624,0.0529481447698624,1296,"3",6,46,0.5,4,1.5
"12314",3,0.577524038461538,1330.61538461538,0.0725222084796634,0.0725222084796634,0.0725222084796634,2304,"4",6,46,0.5,4,1.5
"12315",3,0.491133432539683,495.0625,0.0943374143197018,0.0943374143197018,0.0943374143197018,1008,"5",6,46,0.5,4,1.5
"12316",4,0.1953125,28.125,0.316869948936027,0.316869948936027,0.316869948936027,144,"1",6,46,0.5,4,1.5
"12317",4,0.201845760233918,116.263157894737,0.22815501501204,0.22815501501204,0.22815501501204,576,"2",6,46,0.5,4,1.5
"12318",4,1.47235082304527,1908.16666666667,0.0284418526691983,0.0284418526691983,0.0284418526691983,1296,"3",6,46,0.5,4,1.5
"12319",4,0.86437908496732,1991.52941176471,0.0473150071234595,0.0473150071234595,0.0473150071234595,2304,"4",6,46,0.5,4,1.5
"12320",4,0.534722222222222,539,0.0741799002274486,0.0741799002274486,0.0741799002274486,1008,"5",6,46,0.5,4,1.5
"12321",5,0.223214285714286,32.1428571428571,0.269703256659779,0.269703256659779,0.269703256659779,144,"1",6,46,0.5,4,1.5
"12322",5,0.464877136752137,267.769230769231,0.117015845584332,0.117015845584332,0.117015845584332,576,"2",6,46,0.5,4,1.5
"12323",5,0.615788966049383,798.0625,0.0734973936107801,0.0734973936107801,0.0734973936107801,1296,"3",6,46,0.5,4,1.5
"12324",5,0.380550014775414,876.787234042553,0.123374135446631,0.123374135446631,0.123374135446631,2304,"4",6,46,0.5,4,1.5
"12325",5,0.259216589861751,261.290322580645,0.190336146567259,0.190336146567259,0.190336146567259,1008,"5",6,46,0.5,4,1.5
"12326",6,0.840277777777778,121,0.0465374107544076,0.0465374107544076,0.0465374107544076,144,"1",6,46,0.5,4,1.5
"12327",6,-2.17013888888889,-1250,-0.019803902718557,0,NA,576,"2",6,46,0.5,4,1.5
"12328",6,0.364445546737213,472.321428571429,0.13021741847147,0.13021741847147,0.13021741847147,1296,"3",6,46,0.5,4,1.5
"12329",6,0.392842060810811,905.108108108108,0.106795539839689,0.106795539839689,0.106795539839689,2304,"4",6,46,0.5,4,1.5
"12330",6,0.509700176366843,513.777777777778,0.0685242575227579,0.0685242575227579,0.0685242575227579,1008,"5",6,46,0.5,4,1.5
"12331",7,0.28125,40.5,0.25464400750007,0.25464400750007,0.25464400750007,144,"1",6,46,0.5,4,1.5
"12332",7,-2.77777777777778,-1600,-0.0124228365658292,0,NA,576,"2",6,46,0.5,4,1.5
"12333",7,-0.951131687242798,-1232.66666666667,-0.034295625950562,0,NA,1296,"3",6,46,0.5,4,1.5
"12334",7,11.5316840277778,26569,0.00307220388091967,0.00307220388091967,0.00307220388091967,2304,"4",6,46,0.5,4,1.5
"12335",7,0.840277777777778,847,0.0465374107544076,0.0465374107544076,0.0465374107544076,1008,"5",6,46,0.5,4,1.5
"12336",8,-0.170138888888889,-24.5,-0.133893419027682,0,NA,144,"1",6,46,0.5,4,1.5
"12337",8,-0.0348011363636364,-20.0454545454545,-0.430950400125402,0,NA,576,"2",6,46,0.5,4,1.5
"12338",8,5.97530864197531,7744,0.00569805208057461,0.00569805208057461,0.00569805208057461,1296,"3",6,46,0.5,4,1.5
"12339",8,0.458683355734767,1056.8064516129,0.0896543064483933,0.0896543064483933,0.0896543064483933,2304,"4",6,46,0.5,4,1.5
"12340",8,0.286011904761905,288.3,0.176945108246898,0.176945108246898,0.176945108246898,1008,"5",6,46,0.5,4,1.5
"12341",9,-1,-144,-0.0408329997330663,0,NA,144,"1",6,46,0.5,4,1.5
"12342",9,-0.440104166666667,-253.5,-0.0741723110591492,0,NA,576,"2",6,46,0.5,4,1.5
"12343",9,-1.06494341563786,-1380.16666666667,-0.032440829265322,0,NA,1296,"3",6,46,0.5,4,1.5
"12344",9,0.797337962962963,1837.06666666667,0.0462502664656375,0.0462502664656375,0.0462502664656375,2304,"4",6,46,0.5,4,1.5
"12345",9,0.265731292517007,267.857142857143,0.151471862576143,0.151471862576143,0.151471862576143,1008,"5",6,46,0.5,4,1.5
"12346",10,1.36111111111111,196,0.0363758883405685,0.0363758883405685,0.0363758883405685,144,"1",6,46,0.5,4,1.5
"12347",10,0.4,230.4,0.110243478997391,0.110243478997391,0.110243478997391,576,"2",6,46,0.5,4,1.5
"12348",10,0.592592592592593,768,0.0645856533065147,0.0645856533065147,0.0645856533065147,1296,"3",6,46,0.5,4,1.5
"12349",10,2.91840277777778,6724,0.0122704033504104,0.0122704033504104,0.0122704033504104,2304,"4",6,46,0.5,4,1.5
"12350",10,-0.573412698412698,-578,-0.0571882797418488,0,NA,1008,"5",6,46,0.5,4,1.5
"12351",1,0.358134920634921,51.5714285714286,0.205280585760974,0.205280585760974,0.205280585760974,144,"1",6,46,0.5,4,2
"12352",1,0.325520833333333,187.5,0.225403330758517,0.225403330758517,0.225403330758517,576,"2",6,46,0.5,4,2
"12353",1,0.609592013888889,790.03125,0.106276251649997,0.106276251649997,0.106276251649997,1296,"3",6,46,0.5,4,2
"12354",1,0.730388000645995,1682.81395348837,0.0834037427063329,0.0834037427063329,0.0834037427063329,2304,"4",6,46,0.5,4,2
"12355",1,1.09126984126984,1100,0.0513167019494862,0.0513167019494862,0.0513167019494862,1008,"5",6,46,0.5,4,2
"12356",2,NA,NA,0,0,0,144,"1",6,46,0.5,4,2
"12357",2,0.861328125,496.125,0.0656468156976865,0.0656468156976865,0.0656468156976865,576,"2",6,46,0.5,4,2
"12358",2,NA,NA,0,0,0,1296,"3",6,46,0.5,4,2
"12359",2,-7.19458912037037,-16576.3333333333,-0.00670398568705699,0,NA,2304,"4",6,46,0.5,4,2
"12360",2,-3.04761904761905,-3072,-0.0155048005794951,0,NA,1008,"5",6,46,0.5,4,2
"12361",3,NA,NA,0,0,0,144,"1",6,46,0.5,4,2
"12362",3,0.328233506944444,189.0625,0.157924641679316,0.157924641679316,0.157924641679316,576,"2",6,46,0.5,4,2
"12363",3,0.426447280613947,552.675675675676,0.139036155661144,0.139036155661144,0.139036155661144,1296,"3",6,46,0.5,4,2
"12364",3,0.527352607709751,1215.02040816327,0.106031137080909,0.106031137080909,0.106031137080909,2304,"4",6,46,0.5,4,2
"12365",3,0.84333664021164,850.083333333333,0.0612837921864344,0.0612837921864344,0.0612837921864344,1008,"5",6,46,0.5,4,2
"12366",4,0.336111111111111,48.4,0.261451054124004,0.261451054124004,0.261451054124004,144,"1",6,46,0.5,4,2
"12367",4,0.599492521367521,345.307692307692,0.10224159750313,0.10224159750313,0.10224159750313,576,"2",6,46,0.5,4,2
"12368",4,0.504115226337449,653.333333333333,0.113594739572082,0.113594739572082,0.113594739572082,1296,"3",6,46,0.5,4,2
"12369",4,2.41975308641975,5575.11111111111,0.0202952339753426,0.0202952339753426,0.0202952339753426,2304,"4",6,46,0.5,4,2
"12370",4,-0.333333333333333,-336,-0.118033988749895,0,NA,1008,"5",6,46,0.5,4,2
"12371",5,0.680555555555556,98,0.0741799002274486,0.0741799002274486,0.0741799002274486,144,"1",6,46,0.5,4,2
"12372",5,-3.23003472222222,-1860.5,-0.0162612288412374,0,NA,576,"2",6,46,0.5,4,2
"12373",5,1.20685442386831,1564.08333333333,0.0447991001239124,0.0447991001239124,0.0447991001239124,1296,"3",6,46,0.5,4,2
"12374",5,1.59794560185185,3681.66666666667,0.0324411063062066,0.0324411063062066,0.0324411063062066,2304,"4",6,46,0.5,4,2
"12375",5,3.17592592592593,3201.33333333333,0.0154250891364127,0.0154250891364127,0.0154250891364127,1008,"5",6,46,0.5,4,2
"12376",6,0.501736111111111,72.25,0.125525367804794,0.125525367804794,0.125525367804794,144,"1",6,46,0.5,4,2
"12377",6,0.782407407407407,450.666666666667,0.0594600568740398,0.0594600568740398,0.0594600568740398,576,"2",6,46,0.5,4,2
"12378",6,0.943883277216611,1223.27272727273,0.0485945061157659,0.0485945061157659,0.0485945061157659,1296,"3",6,46,0.5,4,2
"12379",6,0.584027777777778,1345.6,0.090282347705316,0.090282347705316,0.090282347705316,2304,"4",6,46,0.5,4,2
"12380",6,0.46031746031746,464,0.133974596215561,0.133974596215561,0.133974596215561,1008,"5",6,46,0.5,4,2
"12381",7,0.340277777777778,49,0.154845745271483,0.154845745271483,0.154845745271483,144,"1",6,46,0.5,4,2
"12382",7,0.4921875,283.5,0.118082896311803,0.118082896311803,0.118082896311803,576,"2",6,46,0.5,4,2
"12383",7,-11.8641975308642,-15376,-0.00402416112812354,0,NA,1296,"3",6,46,0.5,4,2
"12384",7,3.22055844907407,7420.16666666667,0.0143205485338278,0.0143205485338278,0.0143205485338278,2304,"4",6,46,0.5,4,2
"12385",7,1.07270408163265,1081.28571428571,0.0410733970292317,0.0410733970292317,0.0410733970292317,1008,"5",6,46,0.5,4,2
"12386",8,0.668981481481481,96.3333333333333,0.0925147870269699,0.0925147870269699,0.0925147870269699,144,"1",6,46,0.5,4,2
"12387",8,0.464877136752137,267.769230769231,0.117015845584332,0.117015845584332,0.117015845584332,576,"2",6,46,0.5,4,2
"12388",8,6.32098765432099,8192,0.00784325835077848,0.00784325835077848,0.00784325835077848,1296,"3",6,46,0.5,4,2
"12389",8,2.72222222222222,6272,0.0180194939380343,0.0180194939380343,0.0180194939380343,2304,"4",6,46,0.5,4,2
"12390",8,1.52380952380952,1536,0.0317541634481457,0.0317541634481457,0.0317541634481457,1008,"5",6,46,0.5,4,2
"12391",9,-0.115740740740741,-16.6666666666667,-0.264911064067352,0,NA,144,"1",6,46,0.5,4,2
"12392",9,-5.640625,-3249,-0.00873379027824916,0,NA,576,"2",6,46,0.5,4,2
"12393",9,1.75317215363512,2272.11111111111,0.0319798880896446,0.0319798880896446,0.0319798880896446,1296,"3",6,46,0.5,4,2
"12394",9,0.606694240196078,1397.82352941176,0.100561973204966,0.100561973204966,0.100561973204966,2304,"4",6,46,0.5,4,2
"12395",9,0.363189720332577,366.095238095238,0.18680240864803,0.18680240864803,0.18680240864803,1008,"5",6,46,0.5,4,2
"12396",10,0.30625,44.1,0.276253135544254,0.276253135544254,0.276253135544254,144,"1",6,46,0.5,4,2
"12397",10,0.358134920634921,206.285714285714,0.205280585760974,0.205280585760974,0.205280585760974,576,"2",6,46,0.5,4,2
"12398",10,0.51062091503268,661.764705882353,0.120606269448472,0.120606269448472,0.120606269448472,1296,"3",6,46,0.5,4,2
"12399",10,0.729600694444444,1681,0.0760635646402044,0.0760635646402044,0.0760635646402044,2304,"4",6,46,0.5,4,2
"12400",10,4.57142857142857,4608,0.0104714927468402,0.0104714927468402,0.0104714927468402,1008,"5",6,46,0.5,4,2
"12401",1,NA,NA,0,0,0,144,"1",6,47,0.5,4,0.5
"12402",1,-0.0350115740740741,-20.1666666666667,-0.243163121016122,0,NA,576,"2",6,47,0.5,4,0.5
"12403",1,-0.0674102132435466,-87.3636363636364,-0.163975390494756,0,NA,1296,"3",6,47,0.5,4,0.5
"12404",1,-0.130401234567901,-300.444444444444,-0.0830867569483633,0,NA,2304,"4",6,47,0.5,4,0.5
"12405",1,0.21875,220.5,0.0488102687886581,0.0488102687886581,0.0488102687886581,1008,"5",6,47,0.5,4,0.5
"12406",2,-0.00231481481481481,-0.333333333333333,-1,0,NA,144,"1",6,47,0.5,4,0.5
"12407",2,-0.0625,-36,-0.154700538379251,0,NA,576,"2",6,47,0.5,4,0.5
"12408",2,-0.135030864197531,-175,-0.0954451150103321,0,NA,1296,"3",6,47,0.5,4,0.5
"12409",2,-0.145881558641975,-336.111111111111,-0.0787197799411874,0,NA,2304,"4",6,47,0.5,4,0.5
"12410",2,-0.198412698412698,-200,-0.0488088481701516,0,NA,1008,"5",6,47,0.5,4,0.5
"12411",3,NA,NA,0,0,0,144,"1",6,47,0.5,4,0.5
"12412",3,-0.0868055555555556,-50,-0.0954451150103321,0,NA,576,"2",6,47,0.5,4,0.5
"12413",3,0.105034722222222,136.125,0.129611720221511,0.129611720221511,0.129611720221511,1296,"3",6,47,0.5,4,0.5
"12414",3,0.208550347222222,480.5,0.0667434747426172,0.0667434747426172,0.0667434747426172,2304,"4",6,47,0.5,4,0.5
"12415",3,NA,NA,0,0,0,1008,"5",6,47,0.5,4,0.5
"12416",4,0.03125,4.5,0.422649730810374,0.422649730810374,0.422649730810374,144,"1",6,47,0.5,4,0.5
"12417",4,0.0740740740740741,42.6666666666667,0.209430584957905,0.209430584957905,0.209430584957905,576,"2",6,47,0.5,4,0.5
"12418",4,0.0742798353909465,96.2666666666667,0.222013394784501,0.222013394784501,0.222013394784501,1296,"3",6,47,0.5,4,0.5
"12419",4,0.0765335648148148,176.333333333333,0.219810502394506,0.219810502394506,0.219810502394506,2304,"4",6,47,0.5,4,0.5
"12420",4,0.0794477513227513,80.0833333333333,0.217118638741187,0.217118638741187,0.217118638741187,1008,"5",6,47,0.5,4,0.5
"12421",5,0.111111111111111,16,0.133974596215561,0.133974596215561,0.133974596215561,144,"1",6,47,0.5,4,0.5
"12422",5,0.100347222222222,57.8,0.159831949583194,0.159831949583194,0.159831949583194,576,"2",6,47,0.5,4,0.5
"12423",5,-0.231481481481481,-300,-0.0488088481701516,0,NA,1296,"3",6,47,0.5,4,0.5
"12424",5,-1.51085069444444,-3481,-0.00843896817922141,0,NA,2304,"4",6,47,0.5,4,0.5
"12425",5,0.417162698412698,420.5,0.0350987186459847,0.0350987186459847,0.0350987186459847,1008,"5",6,47,0.5,4,0.5
"12426",6,0.0868055555555556,12.5,0.225403330758517,0.225403330758517,0.225403330758517,144,"1",6,47,0.5,4,0.5
"12427",6,0.0763888888888889,44,0.292893218813452,0.292893218813452,0.292893218813452,576,"2",6,47,0.5,4,0.5
"12428",6,0.0617690058479532,80.0526315789474,0.283885125960567,0.283885125960567,0.283885125960567,1296,"3",6,47,0.5,4,0.5
"12429",6,0.0725806451612903,167.225806451613,0.245384571821882,0.245384571821882,0.245384571821882,2304,"4",6,47,0.5,4,0.5
"12430",6,0.0900297619047619,90.75,0.202275964782534,0.202275964782534,0.202275964782534,1008,"5",6,47,0.5,4,0.5
"12431",7,0.111111111111111,16,0.133974596215561,0.133974596215561,0.133974596215561,144,"1",6,47,0.5,4,0.5
"12432",7,0.0850694444444444,49,0.244071053981546,0.244071053981546,0.244071053981546,576,"2",6,47,0.5,4,0.5
"12433",7,0.0787680041152263,102.083333333333,0.189356516622222,0.189356516622222,0.189356516622222,1296,"3",6,47,0.5,4,0.5
"12434",7,0.124232104700855,286.230769230769,0.112934474854513,0.112934474854513,0.112934474854513,2304,"4",6,47,0.5,4,0.5
"12435",7,0.670634920634921,676,0.0194193243090798,0.0194193243090798,0.0194193243090798,1008,"5",6,47,0.5,4,0.5
"12436",8,-0.00925925925925926,-1.33333333333333,-0.58113883008419,0,NA,144,"1",6,47,0.5,4,0.5
"12437",8,-0.0525173611111111,-30.25,-0.167748416242284,0,NA,576,"2",6,47,0.5,4,0.5
"12438",8,0.157536008230453,204.166666666667,0.0897410101672005,0.0897410101672005,0.0897410101672005,1296,"3",6,47,0.5,4,0.5
"12439",8,0.24609375,567,0.0571909584179366,0.0571909584179366,0.0571909584179366,2304,"4",6,47,0.5,4,0.5
"12440",8,0.777777777777778,784,0.0180194939380343,0.0180194939380343,0.0180194939380343,1008,"5",6,47,0.5,4,0.5
"12441",9,0.0868055555555556,12.5,0.225403330758517,0.225403330758517,0.225403330758517,144,"1",6,47,0.5,4,0.5
"12442",9,0.1875,108,0.0871290708247231,0.0871290708247231,0.0871290708247231,576,"2",6,47,0.5,4,0.5
"12443",9,0.0864711934156379,112.066666666667,0.203666940618805,0.203666940618805,0.203666940618805,1296,"3",6,47,0.5,4,0.5
"12444",9,0.0857783564814815,197.633333333333,0.218725649730128,0.218725649730128,0.218725649730128,2304,"4",6,47,0.5,4,0.5
"12445",9,0.0857142857142857,86.4,0.236237384174027,0.236237384174027,0.236237384174027,1008,"5",6,47,0.5,4,0.5
"12446",10,0.0578703703703704,8.33333333333333,0.367544467966324,0.367544467966324,0.367544467966324,144,"1",6,47,0.5,4,0.5
"12447",10,0.0703125,40.5,0.25464400750007,0.25464400750007,0.25464400750007,576,"2",6,47,0.5,4,0.5
"12448",10,0.0949667616334283,123.076923076923,0.178416163742251,0.178416163742251,0.178416163742251,1296,"3",6,47,0.5,4,0.5
"12449",10,0.132512019230769,305.307692307692,0.109129193625252,0.109129193625252,0.109129193625252,2304,"4",6,47,0.5,4,0.5
"12450",10,NA,NA,0,0,0,1008,"5",6,47,0.5,4,0.5
"12451",1,0.5625,81,0.0571909584179366,0.0571909584179366,0.0571909584179366,144,"1",6,47,0.5,4,1
"12452",1,0.475347222222222,273.8,0.0700188900494457,0.0700188900494457,0.0700188900494457,576,"2",6,47,0.5,4,1
"12453",1,0.211362597165066,273.925925925926,0.171720752627529,0.171720752627529,0.171720752627529,1296,"3",6,47,0.5,4,1
"12454",1,0.239922417534722,552.78125,0.128565265644867,0.128565265644867,0.128565265644867,2304,"4",6,47,0.5,4,1
"12455",1,0.438293650793651,441.8,0.0546868131266782,0.0546868131266782,0.0546868131266782,1008,"5",6,47,0.5,4,1
"12456",2,NA,NA,0,0,0,144,"1",6,47,0.5,4,1
"12457",2,0.296296296296296,170.666666666667,0.0986121811340027,0.0986121811340027,0.0986121811340027,576,"2",6,47,0.5,4,1
"12458",2,0.271267361111111,351.5625,0.113057686956662,0.113057686956662,0.113057686956662,1296,"3",6,47,0.5,4,1
"12459",2,0.28890625,665.64,0.102112729577038,0.102112729577038,0.102112729577038,2304,"4",6,47,0.5,4,1
"12460",2,0.321428571428571,324,0.0871290708247231,0.0871290708247231,0.0871290708247231,1008,"5",6,47,0.5,4,1
"12461",3,0.0634920634920635,9.14285714285714,0.646446609406726,0.646446609406726,0.646446609406726,144,"1",6,47,0.5,4,1
"12462",3,0.121672453703704,70.0833333333333,0.234358506511224,0.234358506511224,0.234358506511224,576,"2",6,47,0.5,4,1
"12463",3,0.469478737997257,608.444444444444,0.0627815738162323,0.0627815738162323,0.0627815738162323,1296,"3",6,47,0.5,4,1
"12464",3,0.423855251736111,976.5625,0.0661905976056998,0.0661905976056998,0.0661905976056998,2304,"4",6,47,0.5,4,1
"12465",3,0.368622448979592,371.571428571429,0.071159271974352,0.071159271974352,0.071159271974352,1008,"5",6,47,0.5,4,1
"12466",4,0.840277777777778,121,0.0465374107544076,0.0465374107544076,0.0465374107544076,144,"1",6,47,0.5,4,1
"12467",4,-1.36111111111111,-784,-0.0177004891982149,0,NA,576,"2",6,47,0.5,4,1
"12468",4,0.734722222222222,952.2,0.0369131753138464,0.0369131753138464,0.0369131753138464,1296,"3",6,47,0.5,4,1
"12469",4,-2.15335648148148,-4961.33333333333,-0.0122204127236449,0,NA,2304,"4",6,47,0.5,4,1
"12470",4,-0.348338293650794,-351.125,-0.0728203000626038,0,NA,1008,"5",6,47,0.5,4,1
"12471",5,-0.173611111111111,-25,-0.0954451150103321,0,NA,144,"1",6,47,0.5,4,1
"12472",5,0.330078125,190.125,0.108444171758271,0.108444171758271,0.108444171758271,576,"2",6,47,0.5,4,1
"12473",5,3.46373456790123,4489,0.00749074217634038,0.00749074217634038,0.00749074217634038,1296,"3",6,47,0.5,4,1
"12474",5,0.349494485294118,805.235294117647,0.0754996729579515,0.0754996729579515,0.0754996729579515,2304,"4",6,47,0.5,4,1
"12475",5,0.155009920634921,156.25,0.175378874876468,0.175378874876468,0.175378874876468,1008,"5",6,47,0.5,4,1
"12476",6,0.170138888888889,24.5,0.154845745271483,0.154845745271483,0.154845745271483,144,"1",6,47,0.5,4,1
"12477",6,0.668981481481481,385.333333333333,0.045136289367769,0.045136289367769,0.045136289367769,576,"2",6,47,0.5,4,1
"12478",6,0.266441120607787,345.307692307692,0.10224159750313,0.10224159750313,0.10224159750313,1296,"3",6,47,0.5,4,1
"12479",6,5.74001736111111,13225,0.00435731920227178,0.00435731920227178,0.00435731920227178,2304,"4",6,47,0.5,4,1
"12480",6,-0.19047619047619,-192,-0.118033988749895,0,NA,1008,"5",6,47,0.5,4,1
"12481",7,0.0850694444444444,12.25,0.345346329292023,0.345346329292023,0.345346329292023,144,"1",6,47,0.5,4,1
"12482",7,-0.140046296296296,-80.6666666666667,-0.128152149635532,0,NA,576,"2",6,47,0.5,4,1
"12483",7,0.524801587301587,680.142857142857,0.0520808448830242,0.0520808448830242,0.0520808448830242,1296,"3",6,47,0.5,4,1
"12484",7,0.295289129273504,680.346153846154,0.103054473116963,0.103054473116963,0.103054473116963,2304,"4",6,47,0.5,4,1
"12485",7,0.213868003341688,215.578947368421,0.161474508437579,0.161474508437579,0.161474508437579,1008,"5",6,47,0.5,4,1
"12486",8,0.1875,27,0.183503419072274,0.183503419072274,0.183503419072274,144,"1",6,47,0.5,4,1
"12487",8,0.198061342592593,114.083333333333,0.178005063473214,0.178005063473214,0.178005063473214,576,"2",6,47,0.5,4,1
"12488",8,1.83680555555556,2380.5,0.0145993237501696,0.0145993237501696,0.0145993237501696,1296,"3",6,47,0.5,4,1
"12489",8,0.276819923371648,637.793103448276,0.113002420588222,0.113002420588222,0.113002420588222,2304,"4",6,47,0.5,4,1
"12490",8,0.16493974132863,166.259259259259,0.227332590713744,0.227332590713744,0.227332590713744,1008,"5",6,47,0.5,4,1
"12491",9,0.138888888888889,20,0.292893218813452,0.292893218813452,0.292893218813452,144,"1",6,47,0.5,4,1
"12492",9,0.333680555555556,192.2,0.084189060220749,0.084189060220749,0.084189060220749,576,"2",6,47,0.5,4,1
"12493",9,0.159299084030267,206.451612903226,0.217376207875074,0.217376207875074,0.217376207875074,1296,"3",6,47,0.5,4,1
"12494",9,0.218793402777778,504.1,0.152468372770119,0.152468372770119,0.152468372770119,2304,"4",6,47,0.5,4,1
"12495",9,0.423721340388007,427.111111111111,0.0754251194860314,0.0754251194860314,0.0754251194860314,1008,"5",6,47,0.5,4,1
"12496",10,0.210069444444444,30.25,0.202275964782534,0.202275964782534,0.202275964782534,144,"1",6,47,0.5,4,1
"12497",10,0.277777777777778,160,0.133974596215561,0.133974596215561,0.133974596215561,576,"2",6,47,0.5,4,1
"12498",10,0.34371492704826,445.454545454545,0.0819274849680213,0.0819274849680213,0.0819274849680213,1296,"3",6,47,0.5,4,1
"12499",10,0.230716765873016,531.571428571429,0.122223375067046,0.122223375067046,0.122223375067046,2304,"4",6,47,0.5,4,1
"12500",10,0.157796451914099,159.058823529412,0.179587345857633,0.179587345857633,0.179587345857633,1008,"5",6,47,0.5,4,1
"12501",1,-0.105034722222222,-15.125,-0.314257481345542,0,NA,144,"1",6,47,0.5,4,1.5
"12502",1,-0.459201388888889,-264.5,-0.0834726777719228,0,NA,576,"2",6,47,0.5,4,1.5
"12503",1,-1.23508230452675,-1600.66666666667,-0.0301575072754257,0,NA,1296,"3",6,47,0.5,4,1.5
"12504",1,0.489912142255892,1128.75757575758,0.0894970927880292,0.0894970927880292,0.0894970927880292,2304,"4",6,47,0.5,4,1.5
"12505",1,0.229573667073667,231.410256410256,0.232228104050086,0.232228104050086,0.232228104050086,1008,"5",6,47,0.5,4,1.5
"12506",2,-0.210069444444444,-30.25,-0.167748416242284,0,NA,144,"1",6,47,0.5,4,1.5
"12507",2,-0.595486111111111,-343,-0.0690449676496976,0,NA,576,"2",6,47,0.5,4,1.5
"12508",2,0.682918595679012,885.0625,0.0696526355777671,0.0696526355777671,0.0696526355777671,1296,"3",6,47,0.5,4,1.5
"12509",2,0.611413043478261,1408.69565217391,0.06607161825854,0.06607161825854,0.06607161825854,2304,"4",6,47,0.5,4,1.5
"12510",2,0.527352607709751,531.571428571429,0.0591249277192299,0.0591249277192299,0.0591249277192299,1008,"5",6,47,0.5,4,1.5
"12511",3,0.226851851851852,32.6666666666667,0.244071053981546,0.244071053981546,0.244071053981546,144,"1",6,47,0.5,4,1.5
"12512",3,-0.642013888888889,-369.8,-0.0565410875907486,0,NA,576,"2",6,47,0.5,4,1.5
"12513",3,0.6795465337132,880.692307692308,0.062714198924791,0.062714198924791,0.062714198924791,1296,"3",6,47,0.5,4,1.5
"12514",3,0.536272321428572,1235.57142857143,0.0783371735871096,0.0783371735871096,0.0783371735871096,2304,"4",6,47,0.5,4,1.5
"12515",3,0.41276455026455,416.066666666667,0.0999296792591808,0.0999296792591808,0.0999296792591808,1008,"5",6,47,0.5,4,1.5
"12516",4,NA,NA,0,0,0,144,"1",6,47,0.5,4,1.5
"12517",4,2.34722222222222,1352,0.0194193243090798,0.0194193243090798,0.0194193243090798,576,"2",6,47,0.5,4,1.5
"12518",4,0.803100448933782,1040.81818181818,0.0527955544433699,0.0527955544433699,0.0527955544433699,1296,"3",6,47,0.5,4,1.5
"12519",4,0.660688920454545,1522.22727272727,0.0620333583943258,0.0620333583943258,0.0620333583943258,2304,"4",6,47,0.5,4,1.5
"12520",4,0.520923520923521,525.090909090909,0.0751956110102326,0.0751956110102326,0.0751956110102326,1008,"5",6,47,0.5,4,1.5
"12521",5,0.223214285714286,32.1428571428571,0.269703256659779,0.269703256659779,0.269703256659779,144,"1",6,47,0.5,4,1.5
"12522",5,0.4515625,260.1,0.103383265476574,0.103383265476574,0.103383265476574,576,"2",6,47,0.5,4,1.5
"12523",5,0.401388888888889,520.2,0.103383265476574,0.103383265476574,0.103383265476574,1296,"3",6,47,0.5,4,1.5
"12524",5,11.390625,26244,0.00309119750409104,0.00309119750409104,0.00309119750409104,2304,"4",6,47,0.5,4,1.5
"12525",5,-0.18796992481203,-189.473684210526,-0.1474609652039,0,NA,1008,"5",6,47,0.5,4,1.5
"12526",6,NA,NA,0,0,0,144,"1",6,47,0.5,4,1.5
"12527",6,-0.694444444444444,-400,-0.0488088481701516,0,NA,576,"2",6,47,0.5,4,1.5
"12528",6,0.435990338164251,565.04347826087,0.106554078841317,0.106554078841317,0.106554078841317,1296,"3",6,47,0.5,4,1.5
"12529",6,0.590010683760684,1359.38461538462,0.071720878367086,0.071720878367086,0.071720878367086,2304,"4",6,47,0.5,4,1.5
"12530",6,1.81084656084656,1825.33333333333,0.0204799851664799,0.0204799851664799,0.0204799851664799,1008,"5",6,47,0.5,4,1.5
"12531",7,0.333333333333333,48,0.133974596215561,0.133974596215561,0.133974596215561,144,"1",6,47,0.5,4,1.5
"12532",7,0.28125,162,0.183503419072274,0.183503419072274,0.183503419072274,576,"2",6,47,0.5,4,1.5
"12533",7,0.443672839506173,575,0.105572809000084,0.105572809000084,0.105572809000084,1296,"3",6,47,0.5,4,1.5
"12534",7,0.475502961601307,1095.55882352941,0.0923468741357237,0.0923468741357237,0.0923468741357237,2304,"4",6,47,0.5,4,1.5
"12535",7,0.548701298701299,553.090909090909,0.0731913040037017,0.0731913040037017,0.0731913040037017,1008,"5",6,47,0.5,4,1.5
"12536",8,-0.28125,-40.5,-0.105541596785133,0,NA,144,"1",6,47,0.5,4,1.5
"12537",8,0.347366898148148,200.083333333333,0.131033924243112,0.131033924243112,0.131033924243112,576,"2",6,47,0.5,4,1.5
"12538",8,0.424382716049383,550,0.105572809000084,0.105572809000084,0.105572809000084,1296,"3",6,47,0.5,4,1.5
"12539",8,0.4515625,1040.4,0.103383265476574,0.103383265476574,0.103383265476574,2304,"4",6,47,0.5,4,1.5
"12540",8,0.486992945326279,490.888888888889,0.100827803867428,0.100827803867428,0.100827803867428,1008,"5",6,47,0.5,4,1.5
"12541",9,0.313368055555556,45.125,0.239114089747318,0.239114089747318,0.239114089747318,144,"1",6,47,0.5,4,1.5
